chan_freqs,calfac_x,calfac_y
16724121.09375,16.144414748043065,21.156253866600814
16748046.875,15.193465170890192,21.967233475662475
16771972.65625,16.2116323517166,22.89511926188602
16795898.4375,621.149171105061,619.9399189577882
16819824.21875,368.07299265502814,376.3907387405046
16843750.0,47.001451070062224,45.187292816363204
16867675.78125,19.560094499131722,44.73137764199816
16891601.5625,201.89356907089854,296.8803318885792
16915527.34375,114.21273490940936,189.73168434409996
16939453.125,19.23172239281048,35.02404407725631
16963378.90625,428.8407083041082,382.5606688483454
16987304.6875,17.295543231405713,48.29881276376585
17011230.46875,50.679288082742985,56.25841644927288
17035156.25,18.507392260989246,20.949232477678315
17059082.03125,21.860714214619097,22.88605420660229
17083007.8125,66.9002891958684,66.09595874489159
17106933.59375,405.98758649961303,546.3263064006917
17130859.375,102.44853066006553,263.08423560313855
17154785.15625,20.543573203448478,23.455334740801966
17178710.9375,21.237175199655326,25.08160504438739
17202636.71875,22.68902283915706,25.71759250500524
17226562.5,22.04623516047586,24.579602913283416
17250488.28125,26.313846196006544,25.781424583367336
17274414.0625,25.06380009709006,27.080208937531154
17298339.84375,25.036923862993653,26.187741120926447
17322265.625,33.32422054348602,27.84656943768141
17346191.40625,29.414835929745692,27.956309057218416
17370117.1875,27.643943981826688,26.905596449242438
17394042.96875,27.604493472185865,27.569780163000132
17417968.75,58.399835922052944,48.40834349283361
17441894.53125,40.32741284277861,27.95624567128145
17465820.3125,669.7528178768642,896.9464610585514
17489746.09375,31.84196426774472,28.407977375231617
17513671.875,196.4903462663903,270.40727844509183
17537597.65625,307.0790176596003,405.92618793134136
17561523.4375,412.17158214951843,272.3450168897893
17585449.21875,772.6030809795727,625.761926549397
17609375.0,468.71393640027424,469.1617210369458
17633300.78125,352.32727167972394,455.98125431865276
17657226.5625,60.94809854453444,52.14827683683603
17681152.34375,107.88294715046143,92.17491143862334
17705078.125,1117.049049443792,1263.2841941632175
17729003.90625,828.9337899231007,589.5524642222658
17752929.6875,234.99607890668193,237.25970491556382
17776855.46875,576.3154695356874,383.33960657421113
17800781.25,562.1552031787878,846.0380194131176
17824707.03125,779.8169578306963,1016.3467686714403
17848632.8125,1229.548751468147,1282.6063987254527
17872558.59375,293.7938470804612,345.0304544994283
17896484.375,1144.6418663697411,1259.0147673786748
17920410.15625,243.65354417062397,155.8825339704978
17944335.9375,37.127631315861194,22.19041993258434
17968261.71875,24.34314693746049,22.706221089208956
17992187.5,24.289549854398132,22.41563363478803
18016113.28125,23.03862891423694,21.49958494659919
18040039.0625,22.25795597665434,20.59184890354603
18063964.84375,22.354495233559877,19.116486353479605
18087890.625,259.39726067435043,456.67703929506763
18111816.40625,92.61848870277535,79.5461292102425
18135742.1875,24.195419732530656,21.58974435051818
18159667.96875,18.49941071319283,30.301002162570285
18183593.75,54.410291876567214,43.23173103091752
18207519.53125,657.893527691558,415.6765788991076
18231445.3125,21.999462835438532,17.14601035541518
18255371.09375,23.439475610220413,16.211064239999008
18279296.875,27.198374170440207,18.759368167140167
18303222.65625,18.879610334728255,19.579772662559407
18327148.4375,17.05491669468674,20.73873422135822
18351074.21875,17.707156805675712,20.041138501905202
18375000.0,16.558117588248678,18.118830963885028
18398925.78125,16.710816179619435,17.23363987146173
18422851.5625,16.312081213064562,15.760647606045726
18446777.34375,14.725664836960167,14.781512605290324
18470703.125,13.972334696518782,8.634639816123716
18494628.90625,24.40641908247789,28.599436296106525
18518554.6875,526.6099241791993,582.2952015374253
18542480.46875,335.8636623772076,357.96885785037705
18566406.25,11.206478459312006,7.668156069153282
18590332.03125,112.7705781994223,171.40156146543148
18614257.8125,26.68259863910058,45.18631109268589
18638183.59375,9.51064336584994,6.9919769767764635
18662109.375,9.092358997739604,7.129183362130414
18686035.15625,221.71877998365903,212.22987846299412
18709960.9375,14.375814911409773,9.12541121098799
18733886.71875,8.150602371623906,6.760936081443591
18757812.5,7.444910681113347,6.3549131910768075
18781738.28125,6.909929147812481,6.625921994114297
18805664.0625,6.908676295776967,6.321558511954896
18829589.84375,144.33206365382776,51.098186040764276
18853515.625,5.970916623031053,6.411982725891355
18877441.40625,5.36904529376014,5.858261151643212
18901367.1875,528.1777519236709,348.69043189871456
18925292.96875,25.07902978107047,25.371917250048025
18949218.75,21.79655150279688,23.412160381839943
18973144.53125,74.86721646796616,68.20282077103832
18997070.3125,5.847458965218868,7.404524064189131
19020996.09375,6.228264516142802,7.805132284078965
19044921.875,6.277508690294186,8.191776872671456
19068847.65625,6.437731202016938,8.395240844794625
19092773.4375,6.778930400337322,8.929746401330034
19116699.21875,7.319848508878058,9.610117075651404
19140625.0,7.385061516232046,9.527949568321851
19164550.78125,7.630680264644184,9.087767821916199
19188476.5625,944.6519099282809,924.4114212342599
19212402.34375,391.33699868088297,387.9908549637124
19236328.125,7.910304938684632,9.240164918079953
19260253.90625,763.9802301164189,671.0408001693409
19284179.6875,712.8427527638804,645.090116411033
19308105.46875,7.928960495385817,8.73235097323819
19332031.25,7.991005562365455,9.112807383271177
19355957.03125,8.344049957960264,9.549093490937501
19379882.8125,10.09688199166813,11.01301725914172
19403808.59375,38.13162013832208,35.93582539612494
19427734.375,8.846913298579917,9.820167108508914
19451660.15625,8.995070030697384,10.064662994656139
19475585.9375,9.009796596068561,10.067112579950745
19499511.71875,8.908151324062848,9.961810691939535
19523437.5,8.579228181893649,9.577388429523769
19547363.28125,8.455330657370709,9.653066736414349
19571289.0625,8.59437058142474,9.569048575257442
19595214.84375,321.7079128063707,378.11640145492584
19619140.625,390.04495997558604,525.601969586834
19643066.40625,8.900557786320041,9.94889079723541
19666992.1875,9.104727533635838,10.019026505815484
19690917.96875,9.250055494617701,9.62797300931712
19714843.75,9.024753232412763,9.62862517069425
19738769.53125,8.873381394761044,9.064830517309566
19762695.3125,8.460579737059915,8.852635156803414
19786621.09375,504.7042501386642,664.89773759206
19810546.875,160.42809325910258,190.95743154110667
19834472.65625,274.48005556906037,228.23739376077856
19858398.4375,92.14695265796533,48.44783197069247
19882324.21875,8.572927071705001,9.037067174490337
19906250.0,8.221021826359264,8.329425591357422
19930175.78125,8.613729730219076,8.145518112836392
19954101.5625,8.41608982779249,8.438707789610786
19978027.34375,8.315887600264315,8.241750778635284
20001953.125,8.232556160948892,7.838633892554995
20025878.90625,7.933346327742894,7.878708291947824
20049804.6875,9.09534071230791,18.793269451186895
20073730.46875,7.344746678014925,7.124549618545169
20097656.25,7.262089568252622,6.6082447920865315
20121582.03125,6.547709041367293,6.521832747570375
20145507.8125,6.257243774274262,6.170255880831235
20169433.59375,6.1266653419714885,6.028152940722345
20193359.375,6.487999251018346,5.987491536784798
20217285.15625,5.925961116188255,5.336993731085473
20241210.9375,5.317878563819246,4.478018338928533
20265136.71875,5.298382734455714,4.427028714250962
20289062.5,5.406780618098921,4.442496488318292
20312988.28125,4.4426463779998056,4.369707114161901
20336914.0625,4.088011170198696,4.8335458056236105
20360839.84375,4.0122993608968445,5.050203041793723
20384765.625,4.3213798789775355,5.241472023566198
20408691.40625,4.617453626882062,5.409928854009602
20432617.1875,5.135702878112331,5.429270231361533
20456542.96875,5.184943266440299,5.45083689924088
20480468.75,5.09396209746585,5.3931385181805656
20504394.53125,5.179281737258443,5.426991780541073
20528320.3125,5.1846652216015645,5.453287359661508
20552246.09375,5.234933368597829,5.495450562232353
20576171.875,5.2791636579697405,5.49449661674299
20600097.65625,5.352304603811864,5.53052233088729
20624023.4375,5.338514301275545,5.565442381578429
20647949.21875,5.3265698113248385,5.224924919611768
20671875.0,7.075203103893378,10.415773432261812
20695800.78125,5.330452036569001,5.547711502393753
20719726.5625,5.4141426149590535,5.568922261520231
20743652.34375,5.44164566985264,5.603865043569458
20767578.125,5.486367560380116,5.647401464832923
20791503.90625,5.5235772127635485,5.705682681384064
20815429.6875,5.560131737591198,5.685209979211641
20839355.46875,5.57517416708914,5.760009952659991
20863281.25,5.405464343116851,5.590408991582351
20887207.03125,5.443422897969364,5.651186357058817
20911132.8125,5.45740486248517,5.709356935446287
20935058.59375,5.505577126845135,5.727635340510845
20958984.375,5.560536831456323,5.7641663780516454
20982910.15625,5.586462915819407,5.793510598449243
21006835.9375,5.625986523030528,5.7994508457063
21030761.71875,5.650666516456981,5.8064294449716725
21054687.5,5.361495610981546,5.714080924086819
21078613.28125,60.38766794773083,24.383353358421324
21102539.0625,5.596126695755743,5.783443790138214
21126464.84375,5.64886565696534,5.836312078164632
21150390.625,5.6555809687423215,5.852997497875979
21174316.40625,5.7217680685017935,5.888026336024108
21198242.1875,5.585672295412374,5.862913855033851
21222167.96875,177.35943916180457,155.75216457931649
21246093.75,13.43942401256637,10.499213026989693
21270019.53125,5.754924914768511,5.975214403341171
21293945.3125,5.7607994874021315,6.02622030362094
21317871.09375,5.709334003917818,5.989828236535398
21341796.875,85.5540505307067,64.19377337884636
21365722.65625,41.04530126740319,19.39532380255302
21389648.4375,5.902233993930038,6.164495013433434
21413574.21875,5.9325273541929615,6.159067650428511
21437500.0,5.788339925702531,5.999972903096827
21461425.78125,5.770986147766122,5.968196744049678
21485351.5625,1372.0221494479345,822.3217471892505
21509277.34375,56.44167311510509,13.990058023468382
21533203.125,560.108949478066,445.82318790433084
21557128.90625,1212.6048070371169,1545.7486159976734
21581054.6875,1258.9397845413755,1563.5384388757097
21604980.46875,6.030839489841057,6.2571485656668475
21628906.25,5.924919736045,6.106749031123044
21652832.03125,5.926124576456445,6.172454405525748
21676757.8125,5.963786456771638,6.186670141958194
21700683.59375,6.0036482161660345,6.265232371904048
21724609.375,6.049153010848657,6.27385287469575
21748535.15625,6.089382768963986,6.278862641620119
21772460.9375,6.058410079635834,6.294399632288995
21796386.71875,1155.1281112098263,679.7042520273313
21820312.5,12.017696538335034,6.456582157998971
21844238.28125,6.129477296050609,6.368197654378777
21868164.0625,6.158830373776631,6.411840844925788
21892089.84375,6.206904397152071,6.485499266563721
21916015.625,6.175799278168414,6.481132378935921
21939941.40625,6.2271623912398155,6.462602622380322
21963867.1875,6.317091618368272,6.537373423503965
21987792.96875,6.348214016783299,6.583561401083593
22011718.75,6.253782113446441,6.513648057735427
22035644.53125,6.312336508896434,6.582398085772687
22059570.3125,6.35235710691965,6.625756639791906
22083496.09375,6.416806402903362,6.657214543961914
22107421.875,6.444934339677408,6.663002005834182
22131347.65625,6.46192552443442,6.685243437326396
22155273.4375,6.515911167469286,6.769829243088363
22179199.21875,6.553001735529424,6.802618165713193
22203125.0,6.419066839748048,6.644949322920275
22227050.78125,6.477470276794566,6.680190300116479
22250976.5625,6.327286815950119,6.751040359746956
22274902.34375,51.30091374965801,68.42071753312683
22298828.125,37.81089065288336,36.23379709953637
22322753.90625,6.613802871217704,6.870116472657395
22346679.6875,6.623973945260897,6.8766362349784504
22370605.46875,6.705405899853785,6.945016198621646
22394531.25,6.546566196712227,6.826130547712424
22418457.03125,6.5600894333723065,6.842218824015705
22442382.8125,6.628804649551304,6.854391351937749
22466308.59375,6.669336463956552,6.898854410126997
22490234.375,6.667609722826971,6.942777609458262
22514160.15625,6.70487556827982,7.00148021323157
22538085.9375,6.784295347369842,7.004374810618258
22562011.71875,6.905910691502335,6.951331753842102
22585937.5,6.754344313564605,7.047831872913175
22609863.28125,6.772327162556345,7.029865897252407
22633789.0625,6.807709501382288,7.1050574876688115
22657714.84375,6.866261636450609,7.0889128834154995
22681640.625,6.9458497804305575,7.184842070389713
22705566.40625,6.973381828786936,7.157053115834756
22729492.1875,6.982052863676592,7.286525417447345
22753417.96875,7.032096323064283,7.252993914065684
22777343.75,6.903609592977631,7.150029774467377
22801269.53125,6.906040790048791,7.233604862462146
22825195.3125,6.956801516986034,7.227663897262431
22849121.09375,6.988413279738203,7.260753436959568
22873046.875,7.025442369201481,7.330576743109593
22896972.65625,7.09121519830745,7.382172337631456
22920898.4375,7.150899063404056,7.418248938399005
22944824.21875,7.169013646096888,7.416140811804414
22968750.0,7.0465252576581054,7.24705041564259
22992675.78125,7.122722156882052,7.3749570831660165
23016601.5625,7.139497346742221,7.386272197170788
23040527.34375,7.198326890223089,7.454468052756011
23064453.125,7.215917723390209,7.445881795887026
23088378.90625,7.254612784509394,7.505620467269376
23112304.6875,7.240407662499216,7.53722758432203
23136230.46875,7.29265859107128,7.5185301223479115
23160156.25,7.198956592959055,7.464103919449847
23184082.03125,7.2227633809094876,7.527816391033126
23208007.8125,7.265834625234704,7.554076684846487
23231933.59375,7.308450848470001,7.566092773240182
23255859.375,7.353666412526339,7.607171542876701
23279785.15625,7.38275559056396,7.669744323603985
23303710.9375,7.457905292551802,7.69873344171851
23327636.71875,7.483355842834525,7.73727240437569
23351562.5,7.333540967616725,7.571276367999967
23375488.28125,7.354125750292601,7.596513590852284
23399414.0625,7.431073969635667,7.635419799455548
23423339.84375,7.4224562051430265,7.726558707304152
23447265.625,7.455453286249331,7.733386310476802
23471191.40625,7.509287820373467,7.75463487063106
23495117.1875,7.5818902519728155,7.835356264640367
23519042.96875,7.623312045866701,7.836835534315586
23542968.75,7.536618233969771,7.749594868477876
23566894.53125,7.558116660026762,7.803473986322494
23590820.3125,7.6250826018571685,7.865463692910394
23614746.09375,7.646173432001081,7.913193582902931
23638671.875,7.688869566130678,7.958932412660508
23662597.65625,7.681402479403091,7.9528782630666095
23686523.4375,7.745488496155479,8.027651688670046
23710449.21875,7.810219741104233,8.023255116948807
23734375.0,7.650235611339856,7.939852454627886
23758300.78125,7.6908546446549675,7.952878345252202
23782226.5625,7.727489213994014,8.008358941030664
23806152.34375,7.7982149278190676,8.044734090683498
23830078.125,7.843390400209312,8.084899257959055
23854003.90625,7.929057434389618,8.153217411406073
23877929.6875,7.897164858790195,8.212884134660994
23901855.46875,7.927406629693327,8.223979230116914
23925781.25,7.862422578433996,8.186346401658184
23949707.03125,7.924265817984169,8.187392587103723
23973632.8125,7.936106880644072,8.246409805135734
23997558.59375,7.997900372760522,8.276759294842426
24021484.375,8.035372945703811,8.323612959513037
24045410.15625,8.113343594792049,8.391966983398135
24069335.9375,8.191806127702586,8.416675435222913
24093261.71875,8.158359456413844,8.421081594515034
24117187.5,7.945905511916825,8.25774418624043
24141113.28125,7.981083274600404,8.27893893859666
24165039.0625,8.05268853975596,8.340710399187824
24188964.84375,8.073869476098626,8.399956151355957
24212890.625,8.14901606912084,8.418292693506544
24236816.40625,8.134572888545069,8.435613861371069
24260742.1875,8.148068061973879,8.437832310063763
24284667.96875,8.241221662810329,8.540688029943908
24308593.75,8.102919695276238,8.36499384449444
24332519.53125,8.101314226736067,8.411833767236955
24356445.3125,8.159392816599697,8.470743664320779
24380371.09375,8.18888719150174,8.466660972963739
24404296.875,8.251967501361314,8.493379652395218
24428222.65625,8.289796438433505,8.5595137413467
24452148.4375,8.301583915859617,8.588455302332974
24476074.21875,8.384752410049092,8.640239755707684
24500000.0,8.258916618105733,8.518856017703149
24523925.78125,8.271366151346585,8.564364515524082
24547851.5625,8.319426740534318,8.62623534675932
24571777.34375,8.347131612351705,8.59443165675414
24595703.125,8.46184718830431,8.732940665888247
24619628.90625,8.48205705741886,8.754626417376802
24643554.6875,8.505843996400262,8.802063581147587
24667480.46875,8.517753813617324,8.842944957335213
24691406.25,8.410519348405739,8.71687620180018
24715332.03125,8.445165798759593,8.760087459671706
24739257.8125,8.481809545133219,8.766017642259193
24763183.59375,8.493965875303532,8.827461838633214
24787109.375,8.55105787426243,8.842807583075459
24811035.15625,8.59800403753077,8.887315773166812
24834960.9375,8.640186263855298,8.923519385333694
24858886.71875,8.68930140247659,8.93643409643887
24882812.5,8.520257422421263,8.750664558071495
24906738.28125,8.565500109683674,8.806671331326562
24930664.0625,8.559373728733714,8.868974684931048
24954589.84375,8.601600544565912,8.911726211659149
24978515.625,8.71487492873959,8.977308410496201
25002441.40625,8.747956053022996,8.99540545558823
25026367.1875,8.761357699090091,9.057031941017616
25050292.96875,8.803872790799584,9.077425716432646
25074218.75,8.529293634732223,8.816898205432862
25098144.53125,8.569277351948523,8.86882000366671
25122070.3125,8.607719286090916,8.911193090077521
25145996.09375,8.617379412660144,8.942155459722485
25169921.875,8.714998698909941,8.926224007067967
25193847.65625,8.761574750822156,9.00758012779001
25217773.4375,8.767483778046493,9.048583970392476
25241699.21875,8.75380817049561,9.036168111130102
25265625.0,8.717557510536508,9.037202913899032
25289550.78125,8.786414700856927,9.075705952374221
25313476.5625,8.836993163509204,9.08234459409247
25337402.34375,8.88406298361081,9.201683601352203
25361328.125,8.95451599410282,9.175162656151569
25385253.90625,8.934238152004557,9.209057970052331
25409179.6875,8.978700789178454,9.308991294887386
25433105.46875,9.049009352474409,9.31963348975773
25457031.25,8.840380676201594,9.165531736014117
25480957.03125,8.879809557238337,9.190472122867185
25504882.8125,8.938930226953083,9.221569804498138
25528808.59375,9.026782042789417,9.32341047986246
25552734.375,9.076855897897005,9.355748520190849
25576660.15625,9.052251859651436,9.4256705440283
25600585.9375,9.127151428972795,9.465583307136628
25624511.71875,9.167313354810318,9.453393945653687
25648437.5,8.8454049326946,9.163525093573526
25672363.28125,8.965166101652281,9.177545878287614
25696289.0625,8.952293267660709,9.260443054500119
25720214.84375,8.991222201645645,9.312391065340128
25744140.625,9.06255078592033,9.358334464579116
25768066.40625,9.113126723086486,9.381360096803004
25791992.1875,9.135325980024668,9.433566119862228
25815917.96875,9.164028256752598,9.42478483246648
25839843.75,9.022786108023723,9.282398994972375
25863769.53125,9.043669418541128,9.325259089715901
25887695.3125,9.0635427394839,9.376712083798102
25911621.09375,9.144075490137585,9.409848647599365
25935546.875,9.15909486225778,9.42509310021104
25959472.65625,9.241755800137616,9.464382241958612
25983398.4375,9.283888031915131,9.583311915118834
26007324.21875,9.277237027095705,9.574953831557206
26031250.0,9.128640228265155,9.413572159545234
26055175.78125,9.226564323385263,9.446049964865093
26079101.5625,9.193749969263788,9.46090532534555
26103027.34375,9.243193579576902,9.570137201500728
26126953.125,9.315659310231661,9.559339917764127
26150878.90625,9.283380395879567,9.595414460480773
26174804.6875,9.364298743998607,9.622794994179717
26198730.46875,9.380654310838809,9.662646845534413
26222656.25,9.210554782384046,9.484729733476636
26246582.03125,9.224871747747432,9.52527416019667
26270507.8125,9.271393827514602,9.584859546277517
26294433.59375,9.327546248226342,9.634595120177615
26318359.375,9.378209445080541,9.685241288748623
26342285.15625,9.379650334520713,9.673016249331514
26366210.9375,9.473400416934126,9.753096123304333
26390136.71875,9.500847495768609,9.818572643032484
26414062.5,9.362681350287879,9.60855285296833
26437988.28125,9.350204983166712,9.609653351381189
26461914.0625,9.41427003928131,9.646063383281865
26485839.84375,9.427329767673552,9.677508445311883
26509765.625,9.466755092030658,9.713953063812543
26533691.40625,9.493346762452754,9.773934873287306
26557617.1875,9.573659685461958,9.796221410352867
26581542.96875,9.590666225857522,9.855839057716455
26605468.75,9.360119567454266,9.513996746180691
26629394.53125,9.369882586281781,9.635994625481224
26653320.3125,9.421839230601602,9.693213025089753
26677246.09375,9.422748471613017,9.710967850992095
26701171.875,9.50984300816382,9.772340288092412
26725097.65625,9.540769031361808,9.807564892704784
26749023.4375,9.566647348367276,9.83978907392786
26772949.21875,9.550456698879497,9.808563654682894
26796875.0,9.384449108581276,9.707663300352419
26820800.78125,9.442152060970125,9.764712245135767
26844726.5625,9.496445293655293,9.728016446147597
26868652.34375,9.524309087072373,9.802606920884214
26892578.125,9.563666839512507,9.811332123937449
26916503.90625,9.554344363688465,9.843767757190383
26940429.6875,9.670521853741779,9.889236990371968
26964355.46875,9.682803473342258,9.93113832832054
26988281.25,9.539371232156629,9.755476067854847
27012207.03125,9.562963539186743,9.832860360924432
27036132.8125,9.61728701684532,9.870512769512048
27060058.59375,9.653403508324047,9.925013138881724
27083984.375,9.660876077109034,9.965312804944313
27107910.15625,9.714358652739772,9.989943837561853
27131835.9375,9.741899958461783,9.98605579813483
27155761.71875,9.746161450482143,10.070819491479657
27179687.5,9.50318080042388,9.806887513902291
27203613.28125,9.571400896511133,9.848205791402266
27227539.0625,9.5707671409135,9.898049842172476
27251464.84375,9.584014289989284,9.889489109368554
27275390.625,9.70259254708622,9.899182769451235
27299316.40625,9.756355808703574,9.979447837825184
27323242.1875,9.791093115483761,10.043023327560183
27347167.96875,9.788209484975889,10.055778090554872
27371093.75,9.635757673894414,9.959953119207512
27395019.53125,9.73011986311681,9.957766041929514
27418945.3125,9.68629345338671,10.015821937099627
27442871.09375,9.763663634679162,10.022462031833888
27466796.875,9.825701583800967,10.086372179489945
27490722.65625,9.821955262668723,10.126798778942248
27514648.4375,9.867701635902012,10.180678376155214
27538574.21875,9.951296195087714,10.134247347406884
27562500.0,9.746564472767844,9.972715026835662
27586425.78125,9.732292513262312,10.018591358311197
27610351.5625,9.859682145033327,10.084087259310987
27634277.34375,9.827044302460179,10.108867064731674
27658203.125,9.856370177048174,10.1894501966073
27682128.90625,9.863885444418226,10.182793334744295
27706054.6875,22.9647169209902,25.586511908096483
27729980.46875,10.031189527675483,10.294707011339932
27753906.25,9.65649053906144,9.932114271077868
27777832.03125,9.716148837266736,9.9918087884319
27801757.8125,9.7569013997289,10.038100869712379
27825683.59375,9.758701401315802,10.043175728640287
27849609.375,9.825863203770664,10.108741230688022
27873535.15625,9.92620018382759,10.190175749362858
27897460.9375,9.939017688405016,10.21677344598843
27921386.71875,9.965899972796374,10.229336450743508
27945312.5,9.775216773599771,10.07604981973167
27969238.28125,9.820526896092204,10.121307604521446
27993164.0625,9.934451798222053,10.06091041621999
